movie_name,director,actor,nation,genre,time_m,release_date,end_date,description,show_time,theater_name,location_name,Date
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 11:10:00,Cinestar Bình Dương(Sinh Viên),"Nhà văn hóa sinh viên, Đại học Quốc gia HCM, P.Đông Hòa,Dĩ An,Bình Dương",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 14:00:00,Cinestar Bình Dương(Sinh Viên),"Nhà văn hóa sinh viên, Đại học Quốc gia HCM, P.Đông Hòa,Dĩ An,Bình Dương",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 16:00:00,Cinestar Bình Dương(Sinh Viên),"Nhà văn hóa sinh viên, Đại học Quốc gia HCM, P.Đông Hòa,Dĩ An,Bình Dương",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 18:00:00,Cinestar Bình Dương(Sinh Viên),"Nhà văn hóa sinh viên, Đại học Quốc gia HCM, P.Đông Hòa,Dĩ An,Bình Dương",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 12:40:00,Cinestar Huế,"25 Hai Bà Trưng, Vĩnh Ninh, Thành phố Huế, Thừa Thiên Huế",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 17:50:00,Cinestar Huế,"25 Hai Bà Trưng, Vĩnh Ninh, Thành phố Huế, Thừa Thiên Huế",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 13:45:00,Cinestar Kiên Giang,"Lô A2 - Khu 2 Trung tâm Thương mại Rạch Sỏi, Đường Nguyễn Chí Thanh, Phường Rạch Sỏi, Thành phố Rạch Giá, Tỉnh Kiên Giang",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 08:30:00,Cinestar Lâm Đồng,"713 QL20, Liên Nghĩa, Đức Trọng, Lâm Đồng",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 17:00:00,Cinestar Lâm Đồng,"713 QL20, Liên Nghĩa, Đức Trọng, Lâm Đồng",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 09:00:00,Cinestar Quốc Thanh,"271 Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành Phố Hồ Chí Minh",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 13:00:00,Cinestar Quốc Thanh,"271 Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành Phố Hồ Chí Minh",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 16:45:00,Cinestar Quốc Thanh,"271 Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành Phố Hồ Chí Minh",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 20:00:00,Cinestar Quốc Thanh,"271 Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành Phố Hồ Chí Minh",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 13:00:00,Cinestar Hai Bà Trưng (TP.HCM),"135 Hai Bà Trưng, Phường Bến Nghé ,Quận 1,Thành Phố Hồ Chí Minh",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 15:00:00,Cinestar Hai Bà Trưng (TP.HCM),"135 Hai Bà Trưng, Phường Bến Nghé ,Quận 1,Thành Phố Hồ Chí Minh",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 18:05:00,Cinestar Hai Bà Trưng (TP.HCM),"135 Hai Bà Trưng, Phường Bến Nghé ,Quận 1,Thành Phố Hồ Chí Minh",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 20:05:00,Cinestar Hai Bà Trưng (TP.HCM),"135 Hai Bà Trưng, Phường Bến Nghé ,Quận 1,Thành Phố Hồ Chí Minh",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 08:30:00,Cinestar Bình Dương(Sinh Viên),"Nhà văn hóa sinh viên, Đại học Quốc gia HCM, P.Đông Hòa,Dĩ An,Bình Dương",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 11:10:00,Cinestar Bình Dương(Sinh Viên),"Nhà văn hóa sinh viên, Đại học Quốc gia HCM, P.Đông Hòa,Dĩ An,Bình Dương",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 14:00:00,Cinestar Bình Dương(Sinh Viên),"Nhà văn hóa sinh viên, Đại học Quốc gia HCM, P.Đông Hòa,Dĩ An,Bình Dương",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 16:00:00,Cinestar Bình Dương(Sinh Viên),"Nhà văn hóa sinh viên, Đại học Quốc gia HCM, P.Đông Hòa,Dĩ An,Bình Dương",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 18:00:00,Cinestar Bình Dương(Sinh Viên),"Nhà văn hóa sinh viên, Đại học Quốc gia HCM, P.Đông Hòa,Dĩ An,Bình Dương",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 12:40:00,Cinestar Huế,"25 Hai Bà Trưng, Vĩnh Ninh, Thành phố Huế, Thừa Thiên Huế",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 17:50:00,Cinestar Huế,"25 Hai Bà Trưng, Vĩnh Ninh, Thành phố Huế, Thừa Thiên Huế",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 13:45:00,Cinestar Kiên Giang,"Lô A2 - Khu 2 Trung tâm Thương mại Rạch Sỏi, Đường Nguyễn Chí Thanh, Phường Rạch Sỏi, Thành phố Rạch Giá, Tỉnh Kiên Giang",2024-12-03
HÀNH TRÌNH CỦA MOANA 2 (2D) PĐ,David G. Derrick Jr.,"Auli'i Cravalho, Dwayne Johnson, Alan Tudyk",Khác,"Hoạt hình, Phiêu Lưu",100,2024-11-29 00:00:00,2024-12-22 00:00:00,"“Hành Trình của Moana 2” là màn tái hợp của Moana và Maui sau 3 năm, trở lại trong chuyến phiêu lưu cùng với những thành viên mới. Theo tiếng gọi của tổ tiên, Moana sẽ tham gia cuộc hành trình đến những vùng biển xa xôi của Châu Đại Dương và sẽ đi tới vùng biển nguy hiểm, đã mất tích từ lâu.",2024-12-03 08:30:00,Cinestar Bình Dương(Sinh Viên),"Nhà văn hóa sinh viên, Đại học Quốc gia HCM, P.Đông Hòa,Dĩ An,Bình Dương",2024-12-03
